date,market_1,market_2,market_3,market_4,market_5,market_6,market_7,market_8
2017-04-11,2.4959389576805457,3.5868875763406205,2.8032570227196425,4.690641685392349,4.285979774037668,4.110043807146237,3.483524900909894,5.042183762278162
2017-04-12,2.485751647490172,3.574733980829122,2.794559146475414,4.691516634274225,4.263592596424108,4.095222107047758,3.4665105180468494,5.047860960342585
2017-04-13,2.4682293424990633,3.572175150809895,2.7923858511592443,4.687731931763706,4.252490175851033,4.072870265039825,3.45397962880277,5.057432030238121
2017-04-14,2.4562750987270494,3.573444554551712,2.7869786784360775,4.682054233224476,4.247078738665032,4.055166322989941,3.4470008148163025,5.058397248488052
2017-04-15,2.453439623777637,3.580102704090659,2.7869232150521492,4.686705746723241,4.251806879183263,4.046409783110879,3.439766585221662,5.063765117931486
2017-04-16,2.4615048818549052,3.5853036147899533,2.7909965706625175,4.698435752921111,4.301282726937263,4.048157525262255,3.435621194756002,5.068028392522141
2017-04-17,2.4851827973608573,3.6000039409411815,2.8075603134219302,4.720379220966593,4.356173344642498,4.059523773452949,3.447664882950373,5.071398792068574
2017-04-18,2.4833794572386716,3.6017266262945347,2.8067953940383386,4.723028124043904,4.343662941556482,4.056822002148642,3.4512914728764774,5.071985362570025
2017-04-19,2.4741296776679516,3.582683685192447,2.7920052326568445,4.721408996270995,4.311883924862449,4.04442658763875,3.4456579299149253,5.049327230551244
2017-04-20,2.465963627091698,3.570545155897879,2.7903511638907217,4.7343076992209365,4.299630306544698,4.0421305849495175,3.451756927904227,5.037324269688004
2017-04-21,2.4660622104260015,3.5700159374403895,2.795103354164657,4.743236946011879,4.293967999172383,4.051130313546653,3.4598535688616585,5.034748277479249
2017-04-22,2.4716411515399805,3.5700460440605934,2.7984575641036225,4.748939374997998,4.29359918823651,4.067722118286955,3.4695273259724844,5.038289060008782
2017-04-23,2.465665233772742,3.5709586438690346,2.8023256915800245,4.755528846261229,4.304395929647318,4.090798173762081,3.4854099393579143,5.043923384825271
2017-04-24,2.477216305359665,3.5860903328271667,2.8264191607893356,4.772338217769436,4.318591382384711,4.110271903289688,3.521677245823249,5.049085025932835
2017-04-25,2.479606756033439,3.584685253026369,2.8266241162840213,4.772209516546101,4.328032216707544,4.099655850105247,3.5318810245429355,5.0519983266206205
2017-04-26,2.4605266664010137,3.571442758604548,2.8149250195230446,4.766009737361999,4.3092103216540565,4.076029223569756,3.5202296313363783,5.034123555352658
2017-04-27,2.4539808649136665,3.573413706372762,2.816040051179821,4.760200318552464,4.297451911406165,4.0629830876762485,3.520709991304923,5.032376769274113
2017-04-28,2.459399132106742,3.584138794655022,2.8175902289517554,4.7542890634971755,4.289784007626039,4.053193307298809,3.5268843969527914,5.038501269846246
2017-04-29,2.456596003669106,3.5891493374342427,2.8187121716845813,4.754279290281805,4.281258295323855,4.053291811229031,3.533091325892925,5.038169665290061
2017-04-30,2.4611748939719624,3.6170503525776185,2.8310924629287286,4.770781989854612,4.2796845287123535,4.0593882483982995,3.54158645310573,5.043245970106614
2017-05-01,2.5722441091444006,3.701753707286561,2.9239372487675994,4.9215958001818905,4.405746652601377,4.1988594311217575,3.6847847863073615,5.174386089499349
2017-05-02,2.5637312995637047,3.725891838194863,2.9552206270623147,4.928066681836546,4.406985729592959,4.202068609637031,3.681479934136223,5.169615251794854
2017-05-03,2.5387499706052563,3.7200575713609236,2.9538263922239913,4.9187790003397485,4.400125861189046,4.1873690331645275,3.6611954896767998,5.160329485292868
2017-05-04,2.513970784150537,3.707410658503547,2.9396741274232534,4.892952546912045,4.397162240234287,4.1704081272919495,3.6459922534816354,5.155400408200954
2017-05-05,2.50639282386059,3.706366081157793,2.938040759404955,4.886424570093011,4.404035100343865,4.160935840442827,3.647951533402183,5.15507144907255
2017-05-06,2.49777080580212,3.698590802035872,2.940250045621015,4.878398107172369,4.4129369610610025,4.145031237675269,3.6561188658612425,5.154078669541174
2017-05-07,2.4976955901386164,3.689030272027476,2.9541482682194227,4.879049679215759,4.41347687304101,4.1356583257453945,3.6761258118166453,5.153818917377638
2017-05-08,2.5206889708039593,3.699001570469256,2.981983454077893,4.894604525341621,4.430193282936679,4.157941138164627,3.696847552882295,5.176844466529502
2017-05-09,2.520868650996832,3.7021523021328635,3.008940731387249,4.911142703242331,4.435065656003511,4.169339018009212,3.7056058160459964,5.191432963342704
2017-05-10,2.5133662402312678,3.68504277843104,3.003837586137532,4.900701003535587,4.415515773804134,4.167681684753741,3.6894607369884396,5.19445262892523
2017-05-11,2.518966379348191,3.6825045579054567,3.002647981718618,4.8955041020144225,4.418741637022903,4.186379056995254,3.6885644281681067,5.1933203132901795
2017-05-12,2.529651649219481,3.686923566005677,3.001063082725451,4.9030851446334704,4.432814708025674,4.2021342745005175,3.6945010108822958,5.1944902299987366
2017-05-13,2.5415817416397046,3.6911156812661705,3.0039987597434017,4.917381228314403,4.446217763538307,4.222662467287344,3.704261114572543,5.197983939744637
2017-05-14,2.547932783489079,3.6975987111238204,3.008557093125263,4.926273447905347,4.454219560688587,4.225335240534934,3.705782344238743,5.204393000202998
2017-05-15,2.574909478438067,3.726432936616736,3.0448990993246143,4.959094587395557,4.4885390219485775,4.2440655645380065,3.728196088369627,5.223578137727078
2017-05-16,2.5833649394699014,3.7372472566454884,3.086854107684455,4.978943197155117,4.504008746423357,4.242379407618119,3.7276976051680184,5.224730057326347
2017-05-17,2.566892515141301,3.727785052683015,3.142458328866222,4.9876522204652005,4.491613824463719,4.230899746708264,3.7161042233703068,5.21377394155202
2017-05-18,2.5677026364470783,3.7322995873849694,3.164962564623516,4.994344962814495,4.491636151603916,4.220679535565204,3.7183773409944156,5.2026144048343745
2017-05-19,2.5711432591995296,3.7356218143958344,3.147948901466717,5.00323475474327,4.499961892338485,4.222638521670128,3.7193453246131147,5.197262607919983
2017-05-20,2.5719394327690903,3.7297530492173934,3.1300180736471317,5.002361553666937,4.520277571165131,4.224600315378701,3.713935391348436,5.197283953467567
2017-05-21,2.5686178170975476,3.7199214602969266,3.1219889774188343,4.997396373959421,4.545555284361206,4.2251259969063195,3.722772902836299,5.1952777288744105
2017-05-22,2.593309731008518,3.728290419801371,3.1366318527859467,5.015358438294496,4.571454116891693,4.2252059762826395,3.73687428113171,5.225925320138208
2017-05-23,2.602452213215818,3.727395729308373,3.1337732281898707,5.028555031516357,4.588325639964227,4.225136007213571,3.7479142519206574,5.245713415459818
2017-05-24,2.5820189368307402,3.693845078192762,3.1126730136981626,4.998183776890858,4.567401940423843,4.225030918829011,3.724297434544269,5.232957354508436
2017-05-25,2.5839688172114235,3.679147080214487,3.1152351893072474,4.987793288881519,4.56064305301139,4.22475263139567,3.7199822277744787,5.230525264928718
2017-05-26,2.5979344598714795,3.68194165400484,3.134498492903629,4.993058349232886,4.561931121700075,4.231557785471885,3.729252222660416,5.237033531469987
2017-05-27,2.6125295836892497,3.68969066143961,3.1441623961452603,4.999122923434184,4.564054584440088,4.233935914057518,3.7407199402255964,5.24546103357784
2017-05-28,2.618224247533252,3.699298189762268,3.1482603081721843,5.003515190297053,4.575357030326264,4.231864292906112,3.751542614365965,5.252092939775502
2017-05-29,2.630120487367726,3.7213559274813033,3.161657780001788,5.012109363096199,4.6039884846809525,4.243884039422133,3.761982134292218,5.270096837934528
2017-05-30,2.6210976216630173,3.724801876383501,3.1703209129119623,5.021589840640459,4.619523319590586,4.2515378456352035,3.7583290073103486,5.2762259073126545
2017-05-31,2.608063938499658,3.7208511431360622,3.1617188189192325,5.013338761667239,4.6153288825194245,4.2739825536111375,3.744877603816115,5.2725887756898135
2017-06-01,2.6287467558158912,3.809896097039617,3.2098977299891676,5.115639881601288,4.746255779923749,4.330032396927752,3.835867607241176,5.377247097370786
2017-06-02,2.638508309856794,3.807331434221365,3.2282450999920593,5.113254786772369,4.753310750834283,4.3290203278088715,3.836957364604406,5.3806817372723135
2017-06-03,2.655448717856688,3.8024343823932227,3.226546294999007,5.110715264738704,4.759564117438272,4.324412269278432,3.8303439741162193,5.3785361317906295
2017-06-04,2.675783091848462,3.8018676672645775,3.2278579016086315,5.116591373233648,4.766263996580569,4.321944352498828,3.8331200249173447,5.38277603932841
2017-06-05,2.703496792956514,3.8164997560678313,3.2429473534595985,5.132941574856744,4.7785543784221565,4.332310363358373,3.8580462888059897,5.402758381306871
2017-06-06,2.7239100298020613,3.8266923623545694,3.2486675278352233,5.155712293018485,4.789510921202299,4.333986569397682,3.880513501361394,5.422957641314401
2017-06-07,2.716348049143964,3.828139716832137,3.2247238758011765,5.156905436300512,4.788363194848722,4.312903183229375,3.8797746781462084,5.422959940414589
2017-06-08,2.7074773195354735,3.826681481526062,3.2106727683607685,5.159504570658015,4.784228181027168,4.305922952540113,3.882143788152929,5.420626442884772
2017-06-09,2.6982369613573303,3.8218188210986046,3.200955357413878,5.163273641378744,4.779274803589014,4.29578534076923,3.8866536491823593,5.417114639762375
2017-06-10,2.692894470071921,3.819878647384349,3.195264600125054,5.17821621063851,4.782230558457663,4.287499278584362,3.890951543965025,5.418112557573092
2017-06-11,2.693025882584919,3.8190257138015244,3.198274644499467,5.206778540405184,4.789933579967749,4.298067546976386,3.8948826766547517,5.429279936974425
2017-06-12,2.7043602357979184,3.823822003729707,3.212999225692425,5.22428034051431,4.817386072551761,4.317444275862472,3.898592929406761,5.466978314060925
2017-06-13,2.7119757060297767,3.8117565435244316,3.2042122764975467,5.240815435554924,4.832895431008596,4.320670683064399,3.893715778570826,5.482043441326808
2017-06-14,2.701588199824686,3.799773972690818,3.1919677358861454,5.239214090642483,4.830484874429857,4.318687133478345,3.873702511160353,5.469761588337427
2017-06-15,2.70289067384534,3.795022402697054,3.1794772375109055,5.24302390279649,4.824300048685835,4.323155798676674,3.8651425452679904,5.47190007627551
2017-06-16,2.723808853156482,3.798318524322838,3.171715327674895,5.252999305327642,4.841875269685508,4.328844283967066,3.879625065789288,5.480550382986721
2017-06-17,2.734684098766519,3.8039874646904135,3.17492429324382,5.263203862930896,4.860203725857685,4.334705975930492,3.885369183856674,5.490824763732421
2017-06-18,2.7393490442699564,3.813089609921799,3.1869688604748396,5.2788416983991455,4.876533572029009,4.339394875916643,3.8867397372430794,5.506102630753484
2017-06-19,2.7451753031250057,3.8223891522353193,3.1977246762206346,5.288634758678567,4.895987418068508,4.353504044159886,3.8903323250029085,5.52500848223653
2017-06-20,2.7425907179994304,3.828978156132992,3.2080535465018696,5.294142716770244,4.905828392422681,4.361538056143739,3.886524131539148,5.538514534695352
2017-06-21,2.7221611577142686,3.811161817661932,3.2054163306850154,5.286800062123898,4.908848937810642,4.351823393129715,3.8638188299281855,5.538062754911913
2017-06-22,2.724025608618908,3.8116245143080634,3.2139304937710937,5.2898849522905955,4.910949579964065,4.361187744205803,3.864440700228481,5.533143006476542
2017-06-23,2.7267456666361367,3.820998324178148,3.220386509729907,5.282966195658783,4.912974652909789,4.369153932366394,3.868498814590977,5.5234875705914215
2017-06-24,2.7295291104843984,3.830754177984954,3.2273058167638946,5.271051388476126,4.914926853721997,4.371409641385668,3.8722979521954564,5.5100151485472955
2017-06-25,2.7314345467675154,3.838617425303293,3.243796672079895,5.263902843867128,4.9168467918074805,4.374418053064583,3.8814903458632006,5.504714343290666
2017-06-26,2.7365356129656013,3.8585681364408275,3.2776598702018114,5.259845592934118,4.933470875901613,4.391358663426832,3.9038019378254276,5.5165370772551015
2017-06-27,2.7394084219000305,3.8825890905243874,3.295643922025011,5.258828368248349,4.935766680322139,4.388595668743966,3.905893498356935,5.531573171717291
2017-06-28,2.717407490715239,3.8846606361590377,3.287044090211358,5.226648317984004,4.907704207536803,4.365705288050041,3.8808403148173176,5.5162325210628715
2017-06-29,2.7167302592657925,3.8800753169033904,3.2834064860359717,5.221177111542715,4.900469668393933,4.359732943770608,3.8738608070549585,5.509783144922327
2017-06-30,2.743695709060143,3.8836888817658175,3.282142936128746,5.250879251633161,4.914984288787652,4.36367261561834,3.871708130562007,5.507380764774179
2017-07-01,2.8237292731820016,3.968376937752119,3.353781377393927,5.303766600692814,4.966490804699648,4.475554050835498,3.9545627110893307,5.5808113897082
2017-07-02,2.8304729731853535,3.9862819662891584,3.3704986484420676,5.299744972143797,4.97611543997461,4.482360735301504,3.9561180843256647,5.577769030303592
2017-07-03,2.8552164155573494,4.017743677461637,3.384154787476861,5.303521571435233,5.008248736054983,4.49917156207348,3.9671873545292673,5.581898229580332
2017-07-04,2.860053023494891,4.023775842776794,3.388959540386349,5.3092330098486205,5.024754850051409,4.512627303057488,3.960273066107807,5.586950877358861
2017-07-05,2.8569280373208072,4.016184207260332,3.382412175433132,5.289321148106099,5.016862783602084,4.496183304354054,3.9391327510942973,5.567370185338131
2017-07-06,2.8518912141140924,4.004761752221483,3.3734601071353625,5.282546642464178,5.016128710942918,4.48876318242744,3.938691642781503,5.568674178693648
